chr	start	end	silencer
chr1	50757775	50757975	0
chr17	58686916	58687116	0
chr1	38220955	38221155	0
chr17	67790526	67790726	0
chr6	85157475	85157675	0
chr15	92838115	92838315	0
chr22	48827776	48827976	0
chr11	63826360	63826560	0
chr7	136149795	136149995	0
chr19	991735	991935	0
chr10	42876506	42876706	0
chr10	120121696	120121896	0
chr7	13166040	13166240	0
chr6	131856	132056	0
chr4	189471556	189471756	0
chr3	46900595	46900795	0
chr17	19011916	19012116	0
chr7	72770095	72770295	0
chr12	121347566	121347766	0
chr3	143739956	143740156	0
chr12	131613835	131614035	0
chr11	110708376	110708576	0
chr19	54846475	54846675	0
chrX	78394526	78394726	0
chr1	93873075	93873275	0
chr11	37880826	37881026	0
chr20	50355556	50355756	0
chr17	66708206	66708406	0
chr16	59574616	59574816	0
chr2	226219216	226219416	0
chr5	21835086	21835286	0
chr3	179263216	179263416	0
chr3	31351575	31351775	0
chr2	215571806	215572006	0
chrX	85195076	85195276	0
chr16	20054175	20054375	0
chr3	32657835	32658035	0
chr5	171279196	171279396	0
chr6	155838576	155838776	0
chr10	70565245	70565445	0
chr5	145345495	145345695	0
chr2	178048635	178048835	0
chr20	50923696	50923896	0
chr16	17064975	17065175	0
chr7	29232535	29232735	0
chr7	64419736	64419936	0
chr10	34696266	34696466	0
chr12	22945175	22945375	0
chr6	16636556	16636756	0
chr7	91207936	91208136	0
chr12	107216116	107216316	0
chr20	36301875	36302075	0
chr20	62796540	62796740	0
chr19	34249675	34249875	0
chr10	88892026	88892226	0
chr4	129879396	129879596	0
chr2	205618676	205618876	0
chr15	77430236	77430436	0
chr19	47323276	47323476	0
chr17	17058396	17058596	0
chr7	78165106	78165306	0
chr8	131916876	131917076	0
chr7	5005666	5005866	0
chr12	6252036	6252236	0
chr6	46344556	46344756	0
chr11	68136780	68136980	0
chr2	237671395	237671595	0
chr14	101732355	101732555	0
chr19	2621795	2621995	0
chr3	78158196	78158396	0
chr10	131164240	131164440	0
chr17	32305975	32306175	0
chr8	81493875	81494075	0
chr20	50782756	50782956	0
chr17	9359606	9359806	0
chr2	25547495	25547695	0
chrX	14297936	14298136	0
chr9	86039306	86039506	0
chr12	102696476	102696676	0
chr22	29771496	29771696	0
chr12	131678765	131678965	0
chrX	123316216	123316416	0
chr16	7618255	7618455	0
chr3	3072415	3072615	0
chr19	20649396	20649596	0
chr11	6983996	6984196	0
chr14	91420066	91420266	0
chr3	190910136	190910336	0
chr17	51539816	51540016	0
chr3	64859195	64859395	0
chr12	104666825	104667025	0
chr4	102571106	102571306	0
chr18	48894816	48895016	0
chr5	130172996	130173196	0
chr18	19216816	19217016	0
chr6	2224315	2224515	0
chr12	99336875	99337075	0
chr1	16636916	16637116	0
chr7	28045516	28045716	0
chr8	54230856	54231056	0
chr6	16623446	16623646	0
chr20	30616885	30617085	0
chr2	180637175	180637375	0
chr19	8766966	8767166	0
chr8	61068936	61069136	0
chr5	22754376	22754576	0
chr2	194702196	194702396	0
chr6	63924766	63924966	0
chrX	100738815	100739015	0
chr1	85536996	85537196	0
chr6	106137376	106137576	0
chr19	17917875	17918075	0
chr16	74476776	74476976	0
chr8	58832176	58832376	0
chr5	93376336	93376536	0
chr7	41790836	41791036	0
chr19	43822426	43822626	0
chr15	20703095	20703295	0
chr10	125661236	125661436	0
chr14	59511506	59511706	0
chr7	136846136	136846336	0
chr16	32194755	32194955	0
chrX	55239895	55240095	0
chr5	178995795	178995995	0
chr2	129429116	129429316	0
chr16	53594020	53594220	0
chr2	180013555	180013755	0
chr3	157128815	157129015	0
chr7	124533486	124533686	0
chr3	120335696	120335896	0
chr11	96742556	96742756	0
chr11	69614395	69614595	0
chr7	10021656	10021856	0
chr19	14696095	14696295	0
chr1	50400875	50401075	0
chr2	241683936	241684136	0
chr18	48096426	48096626	0
chr3	75185336	75185536	0
chr7	141579016	141579216	0
chr17	66176615	66176815	0
chr18	48755796	48755996	0
chr3	169801256	169801456	0
chr3	153224615	153224815	0
chr17	72128635	72128835	0
chr21	31551855	31552055	0
chr7	151797896	151798096	0
chr8	95030776	95030976	0
chr7	4613916	4614116	0
chr11	114690616	114690816	0
chr2	215212756	215212956	0
chr14	105894505	105894705	0
chr7	134762466	134762666	0
chr7	75516235	75516435	0
chr17	70808536	70808736	0
chr1	180706086	180706286	0
chr19	46710025	46710225	0
chr20	51342805	51343005	0
chr12	71558635	71558835	0
chr5	177517835	177518035	0
chrX	117950835	117951035	0
chr11	119897216	119897416	0
chr6	158434755	158434955	0
chr15	26189136	26189336	0
chr12	904526	904726	0
chr3	46926535	46926735	0
chr15	73260955	73261155	0
chr3	28947376	28947576	0
chr20	8976396	8976596	0
chr1	38881375	38881575	0
chr16	6316016	6316216	0
chr2	205145086	205145286	0
chr15	82477395	82477595	0
chr17	10419516	10419716	0
chr20	59270386	59270586	0
chr9	35265106	35265306	0
chr6	20508835	20509035	0
chr12	39436816	39437016	0
chr19	21046066	21046266	0
chr10	52593855	52594055	0
chr2	200088626	200088826	0
chr16	55449715	55449915	0
chr11	70857295	70857495	0
chr8	15772706	15772906	0
chr5	138020895	138021095	0
chr9	124739135	124739335	0
chr7	26427885	26428085	0
chr2	83266636	83266836	0
chr5	159292215	159292415	0
chr11	865496	865696	0
chr6	34869135	34869335	0
chr22	42309520	42309720	0
chr16	5062995	5063195	0
chr12	60825976	60826176	0
chr8	8822155	8822355	0
chr4	138227716	138227916	0
chr19	13855066	13855266	0
chr12	101238896	101239096	0
chr7	73050735	73050935	0
chr8	111877016	111877216	0
chr6	69212716	69212916	0
chr3	100873356	100873556	0
chr11	92186296	92186496	0
chr1	192185736	192185936	0
chr17	3694906	3695106	0
chr1	188726856	188727056	0
chr6	49736715	49736915	0
chr20	44239796	44239996	0
chr1	198076276	198076476	0
chr2	79281996	79282196	0
chr11	105173356	105173556	0
chr20	23548036	23548236	0
chr12	70143835	70144035	0
chr17	45619136	45619336	0
chr18	41659676	41659876	0
chr16	53492596	53492796	0
chr18	43538776	43538976	0
chr9	93088636	93088836	0
chr5	691236	691436	0
chr14	45236966	45237166	0
chr20	47376915	47377115	0
chr18	28953675	28953875	0
chr1	187660596	187660796	0
chr16	1196528	1196728	0
chr6	166381995	166382195	0
chr9	96160316	96160516	0
chr9	81153376	81153576	0
chr8	14909776	14909976	0
chr12	113044496	113044696	0
chr14	71841876	71842076	0
chr7	134803115	134803315	0
chr3	51567876	51568076	0
chr8	55034976	55035176	0
chr8	10370376	10370576	0
chr15	99752695	99752895	0
chr10	85918395	85918595	0
chr5	99759796	99759996	0
chr9	5008576	5008776	0
chr1	186749216	186749416	0
chr19	3646815	3647015	0
chr11	68650376	68650576	0
chr2	100661575	100661775	0
chr1	86458556	86458756	0
chr8	135243696	135243896	0
chr1	59774596	59774796	0
chr2	222330596	222330796	0
chr11	134168416	134168616	0
chr6	117986696	117986896	0
chr20	23909496	23909696	0
chr15	45213956	45214156	0
chr18	13035396	13035596	0
chr5	27495056	27495256	0
chr1	17295015	17295215	0
chr5	120905156	120905356	0
chr18	22481495	22481695	0
chr20	5520436	5520636	0
chr2	66156935	66157135	0
chr6	74420305	74420505	0
chr7	34214396	34214596	0
chr18	29495365	29495565	0
chr1	239571336	239571536	0
chr10	120364856	120365056	0
chr17	75575865	75576065	0
chr3	64313156	64313356	0
chr21	20914776	20914976	0
chr20	61703215	61703415	0
chr14	93319515	93319715	0
chr20	2111406	2111606	0
chr7	152787415	152787615	0
chr12	115333736	115333936	0
chr12	32024816	32025016	0
chr1	76745216	76745416	0
chr22	17891375	17891575	0
chr3	157030995	157031195	0
chr12	121812896	121813096	0
chr6	106853015	106853215	0
chr1	237490456	237490656	0
chr17	33434936	33435136	0
chr1	222394676	222394876	0
chr6	15837215	15837415	0
chr16	27135236	27135436	0
chr7	2964795	2964995	0
chr20	16734616	16734816	0
chr3	166228316	166228516	0
chr12	127896635	127896835	0
chr15	99852525	99852725	0
chr7	47504795	47504995	0
chr1	148903540	148903740	0
chr16	5497856	5498056	0
chr19	8269085	8269285	0
chr16	46790696	46790896	0
chr17	61949095	61949295	0
chr15	44917556	44917756	0
chr19	5057958	5058158	0
chr3	172956006	172956206	0
chr3	129864456	129864656	0
chr11	129450280	129450480	0
chr19	4081456	4081656	0
chr12	128878346	128878546	0
chr4	144664095	144664295	0
chr1	41024055	41024255	0
chr1	187273136	187273336	0
chr13	97185916	97186116	0
chr1	114590515	114590715	0
chr6	142733056	142733256	0
chr2	86959316	86959516	0
chr3	6620325	6620525	0
chr11	62728815	62729015	0
chr2	132178035	132178235	0
chr11	38630156	38630356	0
chr8	108931756	108931956	0
chr19	19575286	19575486	0
chr3	67519075	67519275	0
chr5	2011695	2011895	0
chr1	209701335	209701535	0
chr12	29219255	29219455	0
chr14	65757656	65757856	0
chr3	176706635	176706835	0
chr8	5821096	5821296	0
chr8	99627055	99627255	0
chr17	25603675	25603875	0
chr2	188237055	188237255	0
chr3	145818696	145818896	0
chr15	20498975	20499175	0
chr6	113134635	113134835	0
chr5	157809596	157809796	0
chr19	6576956	6577156	0
chr2	135414076	135414276	0
chr13	70265196	70265396	0
chr2	233072856	233073056	0
chr3	193002416	193002616	0
chr2	130289875	130290075	0
chr8	2352416	2352616	0
chr7	97855738	97855938	0
chr8	15391325	15391525	0
chr7	91388615	91388815	0
chr1	77447036	77447236	0
chr12	94812365	94812565	0
chr7	15447636	15447836	0
chr16	4830325	4830525	0
chr6	137873375	137873575	0
chr18	23556156	23556356	0
chr10	18371356	18371556	0
chr10	60183115	60183315	0
chr17	45747506	45747706	0
chr17	66823036	66823236	0
chr2	21519975	21520175	0
chr12	29543455	29543655	0
chr16	26453756	26453956	0
chr16	74825716	74825916	0
chrX	96455606	96455806	0
chr1	30331576	30331776	0
chr5	123056716	123056916	0
chr3	139366755	139366955	0
chr11	114433876	114434076	0
chr17	25613656	25613856	0
chr18	20345915	20346115	0
chr1	73610126	73610326	0
chr10	32837196	32837396	0
chr1	76734956	76735156	0
chr15	77885235	77885435	0
chr6	105683135	105683335	0
chr17	58264746	58264946	0
chr2	62298255	62298455	0
chr5	93209876	93210076	0
chr7	124899196	124899396	0
chr2	202477616	202477816	0
chr15	52737276	52737476	0
chr16	64240896	64241096	0
chr2	235279556	235279756	0
chr20	53612256	53612456	0
chr3	75545806	75546006	0
chr8	39439136	39439336	0
chr12	30993715	30993915	0
chr2	136531536	136531736	0
chr4	42103675	42103875	0
chr4	117317306	117317506	0
chr5	127261735	127261935	0
chr6	170017816	170018016	0
chr1	20122096	20122296	0
chr1	190855576	190855776	0
chr10	31867916	31868116	0
chr12	66861835	66862035	0
chr15	97951516	97951716	0
chr17	66118675	66118875	0
chr18	77627115	77627315	0
chr6	14172855	14173055	0
chr6	41462695	41462895	0
chr1	4109335	4109535	0
chr10	96411296	96411496	0
chr11	91760415	91760615	0
chr12	108361136	108361336	0
chr12	131153855	131154055	0
chr13	87544686	87544886	0
chr15	71447976	71448176	0
chr16	939440	939640	0
chr16	21780676	21780876	0
chr17	12530596	12530796	0
chr17	12668976	12669176	0
chr19	817876	818076	0
chr2	226120636	226120836	0
chr20	44214716	44214916	0
chr20	60868475	60868675	0
chr21	25889666	25889866	0
chr22	29853865	29854065	0
chr3	20649636	20649836	0
chr6	68350456	68350656	0
chr9	99394495	99394695	0
chr1	7051415	7051615	0
chr1	29717955	29718155	0
chr1	38170066	38170266	0
chr1	39748336	39748536	0
chr1	57479236	57479436	0
chr1	57998096	57998296	0
chr1	62594516	62594716	0
chr1	66087476	66087676	0
chr1	77073476	77073676	0
chr1	97089596	97089796	0
chr1	119331296	119331496	0
chr1	187956476	187956676	0
chr1	188127416	188127616	0
chr1	189687016	189687216	0
chr1	190345236	190345436	0
chr1	190628136	190628336	0
chr1	195420046	195420246	0
chr1	211581155	211581355	0
chr1	220617976	220618176	0
chr1	230002015	230002215	0
chr1	247738035	247738235	0
chr10	4186976	4187176	0
chr10	13082296	13082496	0
chr10	15114656	15114856	0
chr10	15892495	15892695	0
chr10	20971816	20972016	0
chr10	82727196	82727396	0
chr10	85668785	85668985	0
chr10	96309116	96309316	0
chr10	99729396	99729596	0
chr10	101787966	101788166	0
chr10	102588575	102588775	0
chr10	120991896	120992096	0
chr10	134072906	134073106	0
chr11	1072215	1072415	0
chr11	3319156	3319356	0
chr11	18906516	18906716	0
chr11	38082586	38082786	0
chr11	57767115	57767315	0
chr11	62728575	62728775	0
chr11	66841475	66841675	0
chr11	72222496	72222696	0
chr11	72673226	72673426	0
chr11	75759955	75760155	0
chr11	80306156	80306356	0
chr11	98604296	98604496	0
chr11	98881086	98881286	0
chr11	103734356	103734556	0
chr11	108883616	108883816	0
chr11	110259136	110259336	0
chr11	110804256	110804456	0
chr11	132336936	132337136	0
chr11	134314175	134314375	0
chr12	4983956	4984156	0
chr12	7725236	7725436	0
chr12	8034456	8034656	0
chr12	10536176	10536376	0
chr12	18348316	18348516	0
chr12	30074346	30074546	0
chr12	30757335	30757535	0
chr12	33099776	33099976	0
chr12	41860666	41860866	0
chr12	42442816	42443016	0
chr12	42586586	42586786	0
chr12	43249416	43249616	0
chr12	57111315	57111515	0
chr12	63945296	63945496	0
chr12	64756556	64756756	0
chr12	67436486	67436686	0
chr12	69127465	69127665	0
chr12	79126416	79126616	0
chr12	79280916	79281116	0
chr12	83468195	83468395	0
chr12	88604836	88605036	0
chr12	88860615	88860815	0
chr12	98704816	98705016	0
chr12	103066136	103066336	0
chr12	111430775	111430975	0
chr12	112952306	112952506	0
chr12	117731995	117732195	0
chr12	120057816	120058016	0
chr12	120372635	120372835	0
chr13	31915156	31915356	0
chr13	58440116	58440316	0
chr13	70175486	70175686	0
chr13	87629376	87629576	0
chr14	47425956	47426156	0
chr14	54656536	54656736	0
chr14	61842276	61842476	0
chr14	66393276	66393476	0
chr14	69040615	69040815	0
chr14	70770336	70770536	0
chr14	71025175	71025375	0
chr14	73636675	73636875	0
chr14	77095895	77096095	0
chr14	82134416	82134616	0
chr15	31890976	31891176	0
chr15	43135976	43136176	0
chr15	45447975	45448175	0
chr15	45947015	45947215	0
chr15	55771886	55772086	0
chr15	79549916	79550116	0
chr15	87581796	87581996	0
chr15	99383395	99383595	0
chr16	5621496	5621696	0
chr16	7259676	7259876	0
chr16	12797546	12797746	0
chr16	25917235	25917435	0
chr16	27036976	27037176	0
chr16	33364315	33364515	0
chr16	46874078	46874278	0
chr16	59047936	59048136	0
chr16	60027096	60027296	0
chr16	75870376	75870576	0
chr16	77383166	77383366	0
chr16	90004395	90004595	0
chr17	65995	66195	0
chr17	2338415	2338615	0
chr17	11729256	11729456	0
chr17	14485456	14485656	0
chr17	16444995	16445195	0
chr17	32897576	32897776	0
chr17	35137275	35137475	0
chr17	63112716	63112916	0
chr17	67320495	67320695	0
chr17	67878536	67878736	0
chr17	68520396	68520596	0
chr17	68584236	68584436	0
chr17	69755056	69755256	0
chr17	70809075	70809275	0
chr17	71390085	71390285	0
chr17	74480905	74481105	0
chr18	5518976	5519176	0
chr18	11801715	11801915	0
chr18	37005476	37005676	0
chr18	56924275	56924475	0
chr18	68250356	68250556	0
chr18	73880296	73880496	0
chr18	75534676	75534876	0
chr19	2633295	2633495	0
chr19	4069656	4069856	0
chr19	5192616	5192816	0
chr19	6291955	6292155	0
chr19	7135115	7135315	0
chr19	17647896	17648096	0
chr19	20476056	20476256	0
chr19	29191315	29191515	0
chr19	29785416	29785616	0
chr19	32028916	32029116	0
chr19	33814116	33814316	0
chr19	36363155	36363355	0
chr19	41836760	41836960	0
chr19	47154740	47154940	0
chr19	55038306	55038506	0
chr19	55476480	55476680	0
chr19	56877255	56877455	0
chr2	8162515	8162715	0
chr2	15041976	15042176	0
chr2	15456735	15456935	0
chr2	16594585	16594785	0
chr2	21865616	21865816	0
chr2	44999885	45000085	0
chr2	45266016	45266216	0
chr2	47811505	47811705	0
chr2	56054645	56054845	0
chr2	61825705	61825905	0
chr2	82283056	82283256	0
chr2	82877256	82877456	0
chr2	86922256	86922456	0
chr2	87842165	87842365	0
chr2	110266215	110266415	0
chr2	114132475	114132675	0
chr2	114278575	114278775	0
chr2	114877496	114877696	0
chr2	121203235	121203435	0
chr2	135841916	135842116	0
chr2	142406676	142406876	0
chr2	151715695	151715895	0
chr2	176137195	176137395	0
chr2	182232225	182232425	0
chr2	185548735	185548935	0
chr2	195830896	195831096	0
chr2	215501556	215501756	0
chr2	226025096	226025296	0
chr2	230273216	230273416	0
chr2	232614735	232614935	0
chr2	232759776	232759976	0
chr2	236179695	236179895	0
chr2	238797116	238797316	0
chr2	238801236	238801436	0
chr20	2881955	2882155	0
chr20	9217876	9218076	0
chr20	21477226	21477426	0
chr20	25551996	25552196	0
chr20	29462845	29463045	0
chr20	39998955	39999155	0
chr20	47116916	47117116	0
chr20	52180655	52180855	0
chr20	55350016	55350216	0
chr20	61966496	61966696	0
chr20	61985500	61985700	0
chr20	62097835	62098035	0
chr20	62432596	62432796	0
chr21	17726076	17726276	0
chr21	30179735	30179935	0
chr21	33139356	33139556	0
chr21	37240905	37241105	0
chr21	44748165	44748365	0
chr22	17788536	17788736	0
chr22	24220516	24220716	0
chr22	48636276	48636476	0
chr3	17956875	17957075	0
chr3	28175796	28175996	0
chr3	35936296	35936496	0
chr3	49663806	49664006	0
chr3	50448755	50448955	0
chr3	73370916	73371116	0
chr3	93897276	93897476	0
chr3	117575326	117575526	0
chr3	120782535	120782735	0
chr3	120886356	120886556	0
chr3	126510275	126510475	0
chr3	132556016	132556216	0
chr3	137879626	137879826	0
chr3	139513795	139513995	0
chr3	158654575	158654775	0
chr3	158990935	158991135	0
chr3	160777496	160777696	0
chr3	161000296	161000496	0
chr3	172784536	172784736	0
chr3	172807896	172808096	0
chr3	184141455	184141655	0
chr3	195688875	195689075	0
chr4	62172056	62172256	0
chr4	65303416	65303616	0
chr4	82461556	82461756	0
chr4	91043596	91043796	0
chr4	97393516	97393716	0
chr4	119495535	119495735	0
chr4	133090916	133091116	0
chr4	134744436	134744636	0
chr4	135286936	135287136	0
chr4	142855226	142855426	0
chr4	145223936	145224136	0
chr4	172078956	172079156	0
chr4	176230336	176230536	0
chr4	179096026	179096226	0
chr5	19192416	19192616	0
chr5	22068356	22068556	0
chr5	22249366	22249566	0
chr5	23527696	23527896	0
chr5	28727076	28727276	0
chr5	28930636	28930836	0
chr5	35233775	35233975	0
chr5	39605346	39605546	0
chr5	40053026	40053226	0
chr5	54643696	54643896	0
chr5	62427556	62427756	0
chr5	73450036	73450236	0
chr5	75395135	75395335	0
chr5	75814275	75814475	0
chr5	77992475	77992675	0
chr5	79065835	79066035	0
chr5	79604436	79604636	0
chr5	85325216	85325416	0
chr5	98361066	98361266	0
chr5	101173576	101173776	0
chr5	105657016	105657216	0
chr5	107075466	107075666	0
chr5	109095156	109095356	0
chr5	115010576	115010776	0
chr5	120353796	120353996	0
chr5	147660555	147660755	0
chr5	150746676	150746876	0
chr5	158444915	158445115	0
chr5	166779896	166780096	0
chr5	174825035	174825235	0
chr5	178516585	178516785	0
chr6	3785176	3785376	0
chr6	5922616	5922816	0
chr6	10661095	10661295	0
chr6	18432476	18432676	0
chr6	21163716	21163916	0
chr6	21248775	21248975	0
chr6	45240056	45240256	0
chr6	50915695	50915895	0
chr6	51204636	51204836	0
chr6	55940936	55941136	0
chr6	73623596	73623796	0
chr6	76669256	76669456	0
chr6	79307766	79307966	0
chr6	82596036	82596236	0
chr6	84656216	84656416	0
chr6	84824776	84824976	0
chr6	90235555	90235755	0
chr6	99022996	99023196	0
chr6	106413256	106413456	0
chr6	110125496	110125696	0
chr6	111218785	111218985	0
chr6	119323235	119323435	0
chr6	123597686	123597886	0
chr6	123851096	123851296	0
chr6	127329096	127329296	0
chr6	142199896	142200096	0
chr6	142238315	142238515	0
chr6	146452776	146452976	0
chr6	146994325	146994525	0
chr6	153168055	153168255	0
chr6	153422696	153422896	0
chr6	153455356	153455556	0
chr6	154849455	154849655	0
chr6	159941086	159941286	0
chr6	160647135	160647335	0
chr6	170247495	170247695	0
chr7	3174366	3174566	0
chr7	8096136	8096336	0
chr7	9528246	9528446	0
chr7	12363126	12363326	0
chr7	21988846	21989046	0
chr7	29383096	29383296	0
chr7	29441126	29441326	0
chr7	33018976	33019176	0
chr7	36420756	36420956	0
chr7	37213416	37213616	0
chr7	55718876	55719076	0
chr7	55775826	55776026	0
chr7	67876836	67877036	0
chr7	70346596	70346796	0
chr7	70419496	70419696	0
chr7	70503376	70503576	0
chr7	70694336	70694536	0
chr7	71330235	71330435	0
chr7	72052406	72052606	0
